url_path,views_total,views_unique
/quic/ai-hub-models,1546,824
/quic/ai-hub-models/tree/main/qai_hub_models/models,943,456
/quic/ai-hub-models/tree/main/qai_hub_models,684,370
/quic/ai-hub-models/tree/main,604,292
/quic/ai-hub-models/tree/main/qai_hub_models/models/yolov8_det_quantized,301,135
/quic/ai-hub-models/issues,246,86
/quic/ai-hub-models/tree/main/qai_hub_models/models/llama_v2_7b_chat_quantized,169,77
/quic/ai-hub-models/tree/main/qai_hub_models/models/llama_v3_2_3b_chat_quantized,166,93
/quic/ai-hub-models/tree/main/qai_hub_models/models/llama_v3_8b_chat_quantized,155,55
/quic/ai-hub-models/blob/main/qai_hub_models/models/llama_v3_2_3b_chat_quantized/README.md,125,83
