referrer,views_total,views_unique
github.com,479,50
statics.teams.cdn.office.net,426,88
Google,237,80
jira-dc.qualcomm.com,75,27
quic.github.io,55,15
Bing,33,13
confluence.qualcomm.com,30,10
qualcomm.com,29,7
linkedin.com,17,2
pypi.org,6,1
