url_path,views_total,views_unique
/quic/efficient-transformers,541,241
/quic/efficient-transformers/pulls,198,39
/quic/efficient-transformers/tree/main,145,69
/quic/efficient-transformers/tree/main/QEfficient,139,65
/quic/efficient-transformers/tree/main/examples,64,36
/quic/efficient-transformers/tree/release/v1.19,44,33
/quic/efficient-transformers/pull/291/commits,36,1
/quic/efficient-transformers/tree/Release-V1.19.3,33,16
/quic/efficient-transformers/tree/main/notebooks,30,15
/quic/efficient-transformers/pull/291,30,4
