referrer,views_total,views_unique
statics.teams.cdn.office.net,325,70
Google,270,87
github.com,264,48
jira-dc.qualcomm.com,73,25
quic.github.io,39,13
Bing,33,17
confluence.qualcomm.com,33,11
qualcomm.com,28,6
linkedin.com,15,2
neureality.atlassian.net,7,1
