referrer,views_total,views_unique
Google,231,74
statics.teams.cdn.office.net,224,59
github.com,142,37
Bing,87,23
jira-dc.qualcomm.com,61,18
quic.github.io,39,11
qualcomm.com,25,3
confluence.qualcomm.com,18,5
linkedin.com,15,2
neureality.atlassian.net,8,1
