url_path,views_total,views_unique
/quic/efficient-transformers,620,249
/quic/efficient-transformers/pulls,258,44
/quic/efficient-transformers/tree/main/QEfficient,152,69
/quic/efficient-transformers/tree/main,146,70
/quic/efficient-transformers/tree/main/examples,68,38
/quic/efficient-transformers/tree/release/v1.19,47,30
/quic/efficient-transformers/tree/Release-V1.19.3,44,20
/quic/efficient-transformers/pull/287,44,8
/quic/efficient-transformers/pull/291/commits,36,1
/quic/efficient-transformers/tree/main/notebooks,34,17
