referrer,views_total,views_unique
statics.teams.cdn.office.net,324,69
github.com,284,49
Google,279,91
jira-dc.qualcomm.com,73,25
quic.github.io,40,14
confluence.qualcomm.com,32,10
Bing,31,15
qualcomm.com,28,6
linkedin.com,15,2
neureality.atlassian.net,7,1
