referrer,views_total,views_unique
statics.teams.cdn.office.net,291,65
Google,247,77
github.com,220,46
jira-dc.qualcomm.com,72,24
Bing,37,20
quic.github.io,35,10
confluence.qualcomm.com,31,11
qualcomm.com,27,5
linkedin.com,15,2
neureality.atlassian.net,7,1
