url_path,views_total,views_unique
/quic/cloud-ai-containers,20,13
/quic/cloud-ai-containers/blob/main/README.md,2,2
/quic/cloud-ai-containers/blob/main/LICENSE,2,1
/quic/cloud-ai-containers/tree/main,1,1
