time_iso8601,stars_cumulative
2023-07-11 00:00:00+00:00,185
2023-07-14 00:00:00+00:00,186
2023-07-16 00:00:00+00:00,187
2023-07-18 00:00:00+00:00,188
2023-07-19 00:00:00+00:00,189
2023-07-24 00:00:00+00:00,191
2023-07-25 00:00:00+00:00,192
2023-07-26 00:00:00+00:00,194
2023-07-30 00:00:00+00:00,195
2023-07-31 00:00:00+00:00,196
2023-08-01 00:00:00+00:00,197
2023-08-03 00:00:00+00:00,199
2023-08-04 00:00:00+00:00,200
2023-08-05 00:00:00+00:00,201
2023-08-06 00:00:00+00:00,202
2023-08-08 00:00:00+00:00,203
2023-08-11 00:00:00+00:00,204
2023-08-15 00:00:00+00:00,205
2023-08-18 00:00:00+00:00,207
2023-08-23 00:00:00+00:00,208
2023-08-25 00:00:00+00:00,209
2023-08-29 00:00:00+00:00,210
2023-09-01 00:00:00+00:00,211
2023-09-05 00:00:00+00:00,213
2023-09-07 00:00:00+00:00,214
2023-09-11 00:00:00+00:00,217
2023-09-12 00:00:00+00:00,218
2023-09-19 00:00:00+00:00,219
2023-10-12 00:00:00+00:00,220
2023-10-18 00:00:00+00:00,221
2023-10-20 00:00:00+00:00,224
2023-10-24 00:00:00+00:00,225
2023-10-31 00:00:00+00:00,226
2023-11-02 00:00:00+00:00,228
2023-11-03 00:00:00+00:00,229
2023-11-06 00:00:00+00:00,230
2023-11-09 00:00:00+00:00,231
2023-11-18 00:00:00+00:00,232
2023-11-21 00:00:00+00:00,233
2023-11-22 00:00:00+00:00,234
2023-11-23 00:00:00+00:00,235
2023-11-28 00:00:00+00:00,236
2023-12-02 00:00:00+00:00,237
2023-12-07 00:00:00+00:00,238
2023-12-25 00:00:00+00:00,239
2023-12-29 00:00:00+00:00,240
2024-01-07 00:00:00+00:00,241
2024-01-08 00:00:00+00:00,242
2024-01-13 00:00:00+00:00,243
2024-01-15 00:00:00+00:00,244
2024-01-18 00:00:00+00:00,245
2024-01-26 00:00:00+00:00,246
2024-01-30 00:00:00+00:00,247
2024-01-31 00:00:00+00:00,248
2024-02-01 00:00:00+00:00,249
2024-02-04 00:00:00+00:00,250
2024-02-15 00:00:00+00:00,251
2024-02-16 00:00:00+00:00,252
2024-02-20 00:00:00+00:00,253
2024-02-26 00:00:00+00:00,254
2024-02-29 00:00:00+00:00,257
2024-03-05 00:00:00+00:00,258
2024-03-06 00:00:00+00:00,259
2024-03-11 00:00:00+00:00,262
2024-03-14 00:00:00+00:00,264
2024-03-20 00:00:00+00:00,265
2024-03-27 00:00:00+00:00,266
2024-04-08 00:00:00+00:00,267
2024-04-19 00:00:00+00:00,268
