time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-27 00:00:00+00:00,11,1,11,5
2025-02-28 00:00:00+00:00,0,0,9,3
2025-03-01 00:00:00+00:00,5,1,1,1
2025-03-02 00:00:00+00:00,1,1,5,4
2025-03-03 00:00:00+00:00,3,2,8,4
2025-03-04 00:00:00+00:00,1,1,2,2
2025-03-05 00:00:00+00:00,2,2,5,2
2025-03-06 00:00:00+00:00,3,3,5,3
2025-03-07 00:00:00+00:00,2,2,2,2
2025-03-08 00:00:00+00:00,2,2,3,1
2025-03-09 00:00:00+00:00,2,2,0,0
2025-03-10 00:00:00+00:00,1,1,2,1
2025-03-11 00:00:00+00:00,3,2,2,1
2025-03-12 00:00:00+00:00,1,1,1,1
2025-03-13 00:00:00+00:00,2,2,8,4
