time_iso8601,stars_cumulative
2021-06-25 00:00:00+00:00,1
2021-09-02 00:00:00+00:00,2
2022-07-02 00:00:00+00:00,3
2023-01-02 00:00:00+00:00,4
2024-01-08 00:00:00+00:00,5
2024-04-28 00:00:00+00:00,6
2024-10-13 00:00:00+00:00,7
2024-10-22 00:00:00+00:00,8
2024-10-28 00:00:00+00:00,9
