time_iso8601,forks_cumulative
2020-05-21 00:00:00+00:00,1
2020-06-08 00:00:00+00:00,2
2020-10-25 00:00:00+00:00,3
2023-04-07 00:00:00+00:00,4
2023-07-24 00:00:00+00:00,5
