time_iso8601,forks_cumulative
2021-09-02 00:00:00+00:00,1
2024-08-12 00:00:00+00:00,2
2024-09-27 00:00:00+00:00,3
2024-10-23 00:00:00+00:00,4
2024-10-26 00:00:00+00:00,5
2024-11-22 00:00:00+00:00,6
2025-03-14 00:00:00+00:00,7
