time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-27 00:00:00+00:00,1,1,0,0
2025-02-28 00:00:00+00:00,3,3,4,2
2025-03-01 00:00:00+00:00,1,1,0,0
2025-03-02 00:00:00+00:00,3,3,3,2
2025-03-03 00:00:00+00:00,1,1,22,8
2025-03-04 00:00:00+00:00,3,3,6,6
2025-03-05 00:00:00+00:00,0,0,15,8
2025-03-06 00:00:00+00:00,1,1,5,3
2025-03-07 00:00:00+00:00,3,3,14,5
2025-03-08 00:00:00+00:00,1,1,9,1
2025-03-09 00:00:00+00:00,0,0,1,1
2025-03-10 00:00:00+00:00,4,4,18,6
2025-03-11 00:00:00+00:00,4,2,12,9
2025-03-12 00:00:00+00:00,3,1,24,6
2025-03-13 00:00:00+00:00,5,2,17,3
2025-03-14 00:00:00+00:00,2,2,5,2
2025-03-15 00:00:00+00:00,2,2,1,1
2025-03-16 00:00:00+00:00,0,0,1,1
2025-03-17 00:00:00+00:00,1,1,3,3
2025-03-18 00:00:00+00:00,3,3,16,7
2025-03-19 00:00:00+00:00,6,5,33,8
2025-03-20 00:00:00+00:00,3,2,10,5
2025-03-21 00:00:00+00:00,3,3,5,4
