referrer,views_total,views_unique
statics.teams.cdn.office.net,35,8
Google,34,27
github.com,33,14
Bing,16,7
docs.qualcomm.com,13,4
confluence.qualcomm.com,4,2
DuckDuckGo,3,2
lists.trustedfirmware.org,1,1
