referrer,views_total,views_unique
Google,72,29
github.com,26,12
docs.qualcomm.com,26,6
Bing,14,8
statics.teams.cdn.office.net,9,4
confluence.qualcomm.com,2,2
perplexity.ai,2,1
cn.bing.com,1,1
lists.trustedfirmware.org,1,1
