referrer,views_total,views_unique
Google,44,30
statics.teams.cdn.office.net,33,8
github.com,24,13
Bing,18,10
docs.qualcomm.com,18,5
confluence.qualcomm.com,4,2
DuckDuckGo,3,2
lists.trustedfirmware.org,1,1
