time_iso8601,forks_cumulative
2022-01-13 00:00:00+00:00,1
2022-07-27 00:00:00+00:00,2
2022-09-08 00:00:00+00:00,3
2022-11-11 00:00:00+00:00,4
2023-01-26 00:00:00+00:00,5
2023-03-20 00:00:00+00:00,6
2023-05-02 00:00:00+00:00,7
2023-06-19 00:00:00+00:00,8
2023-12-27 00:00:00+00:00,9
2024-06-12 00:00:00+00:00,10
2024-07-08 00:00:00+00:00,11
2024-09-14 00:00:00+00:00,12
