referrer,views_total,views_unique
Google,71,24
github.com,69,30
Bing,21,6
statics.teams.cdn.office.net,17,1
inside-docupedia.bosch.com,9,4
qualcomm.com,7,4
link.gitcode.com,4,2
github-com.translate.goog,1,1
DuckDuckGo,1,1
linkedin.com,1,1
