referrer,views_total,views_unique
Google,69,20
github.com,66,28
Bing,11,4
inside-docupedia.bosch.com,9,4
qualcomm.com,5,3
link.gitcode.com,5,3
github-com.translate.goog,1,1
DuckDuckGo,1,1
