time_iso8601,stars_cumulative
2017-04-27 00:00:00+00:00,1
2017-10-04 00:00:00+00:00,2
2018-01-31 00:00:00+00:00,3
2018-02-01 00:00:00+00:00,4
2018-08-11 00:00:00+00:00,5
2018-12-25 00:00:00+00:00,6
2019-02-07 00:00:00+00:00,7
2019-03-06 00:00:00+00:00,8
2019-09-25 00:00:00+00:00,9
2019-09-26 00:00:00+00:00,10
2020-06-17 00:00:00+00:00,11
2021-11-11 00:00:00+00:00,12
2023-01-02 00:00:00+00:00,13
2024-06-25 00:00:00+00:00,14
