referrer,views_total,views_unique
Google,165,38
github.com,30,9
kap.kpit.com,18,9
Bing,16,10
ade-conf.hmckmc.co.kr,9,1
statics.teams.cdn.office.net,6,4
cn.bing.com,5,3
m.facebook.com,3,1
DuckDuckGo,1,1
search.brave.com,1,1
