referrer,views_total,views_unique
Google,130,36
github.com,48,12
Bing,40,14
kap.kpit.com,21,10
ade-conf.hmckmc.co.kr,9,1
statics.teams.cdn.office.net,6,3
cn.bing.com,6,3
m.facebook.com,3,1
forums.accellera.org,1,1
DuckDuckGo,1,1
