referrer,views_total,views_unique
Google,57,32
Bing,43,16
github.com,43,13
chatgpt.com,19,1
kap.kpit.com,17,8
ade-conf.hmckmc.co.kr,10,1
cn.bing.com,6,3
statics.teams.cdn.office.net,5,2
forums.accellera.org,1,1
org.joinmastodon.android,1,1
