time_iso8601,stars_cumulative
2022-11-03 00:00:00+00:00,1
2023-01-02 00:00:00+00:00,2
2023-07-13 00:00:00+00:00,3
2023-11-17 00:00:00+00:00,4
2024-01-09 00:00:00+00:00,5
2024-08-08 00:00:00+00:00,6
2024-09-27 00:00:00+00:00,7
2024-09-29 00:00:00+00:00,8
2024-10-03 00:00:00+00:00,9
2024-11-11 00:00:00+00:00,10
2025-03-03 00:00:00+00:00,11
