referrer,views_total,views_unique
Google,381,58
docs.qualcomm.com,52,18
github.com,52,14
qualcomm.com,44,18
thundercomm.com,44,12
search.brave.com,41,5
Bing,11,5
in.search.yahoo.com,6,1
DuckDuckGo,3,3
teams.microsoft.com,3,1
