referrer,views_total,views_unique
Google,419,58
Bing,69,7
github.com,52,14
docs.qualcomm.com,50,17
qualcomm.com,46,19
thundercomm.com,44,12
search.brave.com,41,5
in.search.yahoo.com,6,1
teams.microsoft.com,3,1
mail.google.com,2,2
