referrer,views_total,views_unique
Google,289,39
docs.qualcomm.com,89,20
thundercomm.com,71,15
search.brave.com,47,6
qualcomm.com,36,16
github.com,33,13
Bing,22,7
in.search.yahoo.com,10,1
DuckDuckGo,6,4
chatgpt.com,2,2
