referrer,views_total,views_unique
Google,436,58
Bing,62,5
github.com,53,15
docs.qualcomm.com,49,16
thundercomm.com,44,12
search.brave.com,41,5
qualcomm.com,36,17
in.search.yahoo.com,6,1
teams.microsoft.com,3,1
mail.google.com,2,2
