referrer,views_total,views_unique
github.com,90,8
kor2.samsung.net,18,5
kor1.samsung.net,13,2
marc.info,13,2
Google,10,4
confluence.qualcomm.com,9,3
statics.teams.cdn.office.net,7,3
jira-dc.qualcomm.com,6,1
xnandsys.pj.semicon.intratmc.com,4,1
Bing,1,1
