url_path,views_total,views_unique
/quic/qemu,73,42
/quic/qemu/pull/104,40,9
/quic/qemu/pulls,30,9
/quic/qemu/pull/107,23,5
/quic/qemu/tree/hex-next,22,8
/quic/qemu/pull/106,17,4
/quic/qemu/pull/111,14,3
/quic/qemu/pull/110,13,3
/quic/qemu/pull/112,13,3
/quic/qemu/pull/104/files,12,3
