referrer,views_total,views_unique
Google,1004,217
github.com,125,16
docs.qualcomm.com,113,11
Bing,106,52
statics.teams.cdn.office.net,17,6
DuckDuckGo,12,6
cn.bing.com,10,6
chatgpt.com,7,4
youtube.com,6,1
perplexity.ai,5,1
