url_path,views_total,views_unique
/quic/qidk,267,150
/quic/qidk/tree/master,109,50
/quic/qidk/tree/master/Examples,87,47
/quic/qidk/blob/master/Examples/QNN-Model-Example-SESR/README.md,86,59
/quic/qidk/tree/master/Tools/snpe_qnn_docker,86,28
/quic/qidk/issues/33,76,51
/quic/qidk/blob/master/Examples/QNN-Model-Example-EnhancementGAN/README.md,65,41
/quic/qidk/blob/master/Model-Enablement/Model-Accuracy-Mixed-Precision/Accuracy_Analyzer_YoloV8.ipynb,63,28
/quic/qidk/tree/master/Tools,60,29
/quic/qidk/tree/master/Examples/QNN-Model-Example-EnhancementGAN,59,33
