referrer,views_total,views_unique
Google,710,199
Bing,195,54
github.com,129,20
docs.qualcomm.com,48,8
statics.teams.cdn.office.net,20,8
mail.google.com,20,1
teams.microsoft.com,18,4
DuckDuckGo,14,6
perplexity.ai,8,2
cn.bing.com,7,6
