referrer,views_total,views_unique
Google,1040,224
github.com,125,16
docs.qualcomm.com,116,13
Bing,105,53
statics.teams.cdn.office.net,18,7
DuckDuckGo,12,6
cn.bing.com,10,6
chatgpt.com,7,4
youtube.com,6,1
qualcomm.com,5,4
