referrer,views_total,views_unique
Google,827,224
Bing,190,57
github.com,136,24
docs.qualcomm.com,54,12
statics.teams.cdn.office.net,21,7
mail.google.com,20,1
teams.microsoft.com,18,4
DuckDuckGo,13,6
cn.bing.com,11,7
perplexity.ai,8,2
