url_path,views_total,views_unique
/quic/wos-ai-plugins,94,65
/quic/wos-ai-plugins/blob/main/plugins/gimp/stable-diffusion/README.md,68,42
/quic/wos-ai-plugins/blob/main/plugins/stable-diffusion-webui/qairt_accelerate/README.md,65,39
/quic/wos-ai-plugins/releases/tag/v1.0-blender,26,21
/quic/wos-ai-plugins/blob/main/plugins/gimp/stable-diffusion/docs/install.md,26,17
/quic/wos-ai-plugins/blob/main/plugins/blender/SnapdragonImageGeneration/README.md,25,15
/quic/wos-ai-plugins/tree/main/plugins,24,19
/quic/wos-ai-plugins/releases/tag/v1.3-gimp,24,15
/quic/wos-ai-plugins/tree/main/plugins/gimp/stable-diffusion,22,17
/quic/wos-ai-plugins/blob/main/plugins/vscode/qairt-code-gen/README.md,22,16
