referrer,views_total,views_unique
statics.teams.cdn.office.net,49,13
github.com,12,3
docs.qualcomm.com,8,4
qualcomm-cdmatech-support.lightning.force.com,5,4
Google,5,3
confluence.qualcomm.com,2,1
org.joinmastodon.android,2,1
cn.bing.com,1,1
