url_path,views_total,views_unique
/quic/cbsp-boot-utilities/tree/main/uefi_capsule_generation,59,24
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/README.md,39,8
/quic/cbsp-boot-utilities/tree/ba1ea8d0fdb24857553730aa247eb602c7b589ba/uefi_capsule_generation,33,12
/quic/cbsp-boot-utilities,28,15
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/FvUpdate_UFS.xml,25,12
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/FirmwarePartitions.md,22,4
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/FvUpdate.xml,13,3
/quic/cbsp-boot-utilities/tree/main,10,5
/quic/cbsp-boot-utilities/pull/19,10,3
/quic/cbsp-boot-utilities/blob/a6acb2dcf100cfe49d56b116a531da1711ca3011/uefi_capsule_generation/README.md,6,1
