referrer,views_total,views_unique
statics.teams.cdn.office.net,45,12
github.com,12,3
Google,5,3
qualcomm-cdmatech-support.lightning.force.com,4,3
docs.qualcomm.com,4,3
confluence.qualcomm.com,2,1
org.joinmastodon.android,2,1
cn.bing.com,1,1
