referrer,views_total,views_unique
statics.teams.cdn.office.net,23,8
docs.qualcomm.com,18,7
qualcomm-cdmatech-support.lightning.force.com,10,5
github.com,9,3
Google,5,3
confluence.qualcomm.com,2,1
cn.bing.com,1,1
