referrer,views_total,views_unique
statics.teams.cdn.office.net,59,6
docs.qualcomm.com,33,8
github.com,21,4
qualcomm-cdmatech-support.lightning.force.com,17,5
confluence.qualcomm.com,2,2
cn.bing.com,1,1
