url_path,views_total,views_unique
/quic/cbsp-boot-utilities/tree/main/uefi_capsule_generation,74,31
/quic/cbsp-boot-utilities,58,29
/quic/cbsp-boot-utilities/tree/ba1ea8d0fdb24857553730aa247eb602c7b589ba/uefi_capsule_generation,26,14
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/FvUpdate_UFS.xml,24,11
/quic/cbsp-boot-utilities/tree/main,19,10
/quic/cbsp-boot-utilities/blob/main/uefi_capsule_generation/README.md,18,10
/quic/cbsp-boot-utilities/pull/17,15,5
/quic/cbsp-boot-utilities/tree/main/uefi_sec,11,10
/quic/cbsp-boot-utilities/pulls,9,5
/quic/cbsp-boot-utilities/pull/17/files,7,5
