referrer,views_total,views_unique
docs.qualcomm.com,18,7
statics.teams.cdn.office.net,18,5
qualcomm-cdmatech-support.lightning.force.com,10,5
github.com,5,2
Google,2,2
confluence.qualcomm.com,2,1
