referrer,views_total,views_unique
statics.teams.cdn.office.net,60,6
docs.qualcomm.com,38,8
github.com,24,4
qualcomm-cdmatech-support.lightning.force.com,18,5
confluence.qualcomm.com,2,2
cn.bing.com,1,1
Google,1,1
