time_iso8601,stars_cumulative
2020-06-22 00:00:00+00:00,1
2020-06-23 00:00:00+00:00,2
2020-06-25 00:00:00+00:00,3
2020-06-28 00:00:00+00:00,4
2023-01-02 00:00:00+00:00,5
2024-06-17 00:00:00+00:00,6
