referrer,views_total,views_unique
Google,75,21
github.com,64,8
statics.teams.cdn.office.net,14,4
cn.bing.com,3,1
DuckDuckGo,3,1
confluence.qualcomm.com,2,2
Bing,2,1
contribution-portal.qualcomm.com,1,1
