referrer,views_total,views_unique
Google,73,20
github.com,61,7
statics.teams.cdn.office.net,7,3
cn.bing.com,3,1
DuckDuckGo,3,1
confluence.qualcomm.com,2,2
Bing,2,1
contribution-portal.qualcomm.com,1,1
