referrer,views_total,views_unique
github.com,15,4
t.co,14,9
Google,12,6
statics.teams.cdn.office.net,4,3
pathonproject.com,2,1
git.codelinaro.org,1,1
review-android.quicinc.com,1,1
inoreader.com,1,1
