referrer,views_total,views_unique
t.co,195,126
github.com,20,10
Google,17,9
statics.teams.cdn.office.net,4,3
pathonproject.com,3,2
org.joinmastodon.android,3,1
review-android.quicinc.com,1,1
git.codelinaro.org,1,1
