time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-01 00:00:00+00:00,54,43,1.0,1.0
2025-03-02 00:00:00+00:00,53,40,7.0,1.0
2025-03-03 00:00:00+00:00,39,35,30.0,5.0
2025-03-04 00:00:00+00:00,140,48,12.0,5.0
2025-03-05 00:00:00+00:00,39,35,14.0,3.0
2025-03-06 00:00:00+00:00,53,40,3.0,3.0
2025-03-07 00:00:00+00:00,95,81,1.0,1.0
2025-03-08 00:00:00+00:00,58,47,1.0,1.0
2025-03-09 00:00:00+00:00,48,39,,
2025-03-10 00:00:00+00:00,43,35,2.0,2.0
2025-03-11 00:00:00+00:00,73,51,2.0,2.0
2025-03-12 00:00:00+00:00,47,39,13.0,3.0
2025-03-13 00:00:00+00:00,56,47,5.0,2.0
2025-03-14 00:00:00+00:00,90,86,,
