url_path,views_total,views_unique
/quic/ai-hub-apps/tree/main/tutorials/llm_on_genie,2273,793
/quic/ai-hub-apps/tree/main,1322,865
/quic/ai-hub-apps,750,427
/quic/ai-hub-apps/tree/main/apps/android/ChatApp,606,237
/quic/ai-hub-apps/tree/main/apps,560,303
/quic/ai-hub-apps/tree/main/apps/android,396,196
/quic/ai-hub-apps/tree/main/tutorials,273,158
/quic/ai-hub-apps/tree/main/apps/windows/cpp/ChatApp,265,150
/quic/ai-hub-apps/tree/main/apps/android/ImageClassification,240,108
/quic/ai-hub-apps/tree/main/apps/android/SuperResolution,219,91
