referrer,views_total,views_unique
Google,604,177
Bing,116,29
github.com,114,21
qualcomm.com,60,23
cn.bing.com,42,9
phoronix.com,20,2
linkedin.com,16,11
search.brave.com,14,3
statics.teams.cdn.office.net,13,11
t.co,13,6
