url_path,views_total,views_unique
/quic/bstruct-mininet,10,4
/quic/bstruct-mininet/tree/master,5,1
/quic/bstruct-mininet/blob/master/g2Launcher.py,4,3
/quic/bstruct-mininet/tree/master/experiments,4,2
/quic/bstruct-mininet/tree/master/pox,3,1
/quic/bstruct-mininet/tree/master/util,2,2
/quic/bstruct-mininet/blob/master/pox/g2_static.py,2,1
/quic/bstruct-mininet/tree/master/experiments/g2_network01,2,1
/quic/bstruct-mininet/tree/master/experiments/g2_network01/input,2,1
/quic/bstruct-mininet/blob/master/experiments/g2_network01/input/traffic.conf,1,1
