referrer,views_total,views_unique
Google,83,25
github.com,16,6
chatgpt.com,3,2
bugzilla.kernel.org,2,2
Bing,2,2
cn.bing.com,2,1
search.brave.com,1,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
