referrer,views_total,views_unique
Google,137,30
forum.openwrt.org,17,2
github.com,13,8
DuckDuckGo,9,2
Bing,8,2
support.8devices.com,7,1
teams.microsoft.com,6,1
chatgpt.com,4,3
bugzilla.kernel.org,2,2
docs.qq.com,1,1
