time_iso8601,forks_cumulative
2023-12-28 00:00:00+00:00,1
2024-03-11 00:00:00+00:00,2
2024-03-12 00:00:00+00:00,3
2024-05-06 00:00:00+00:00,4
2024-06-28 00:00:00+00:00,5
2024-10-26 00:00:00+00:00,6
2024-11-13 00:00:00+00:00,7
2025-02-20 00:00:00+00:00,8
2025-02-24 00:00:00+00:00,9
