time_iso8601,forks_cumulative
2023-12-09 00:00:00+00:00,1
2024-04-30 00:00:00+00:00,2
2024-05-19 00:00:00+00:00,3
2024-05-31 00:00:00+00:00,4
2024-06-20 00:00:00+00:00,6
2024-09-20 00:00:00+00:00,7
2024-09-29 00:00:00+00:00,8
2024-10-26 00:00:00+00:00,9
2024-12-03 00:00:00+00:00,10
2025-01-24 00:00:00+00:00,11
