url_path,views_total,views_unique
/quic/sense,57,31
/quic/sense/wiki/SenseStudio,9,6
/quic/sense/issues,4,4
/quic/sense/tree/master/resources,3,3
/quic/sense/tree/master/sense,3,3
/quic/sense/issues/191,3,2
/quic/sense/blob/master/docs/imgs/sense_core_logo.svg,3,1
/quic/sense/releases,3,1
/quic/sense/blob/master/docs/gifs/gallery_mosaic.gif,2,1
/quic/sense/blob/master/requirements.txt,2,1
