time_iso8601,forks_cumulative
2023-08-28 00:00:00+00:00,1
2023-10-18 00:00:00+00:00,2
2024-05-15 00:00:00+00:00,3
2024-07-02 00:00:00+00:00,4
2024-10-28 00:00:00+00:00,5
