referrer,views_total,views_unique
Google,564,104
github.com,114,39
huggingface.co,102,15
Bing,37,9
confluence.qualcomm.com,26,5
statics.teams.cdn.office.net,22,5
qualcomm.com,17,6
pypi.org,15,1
chatgpt.com,13,4
link.zhihu.com,7,5
