time_iso8601,stars_cumulative
2023-01-02 00:00:00+00:00,1
2023-02-09 00:00:00+00:00,3
2023-03-16 00:00:00+00:00,4
2023-05-08 00:00:00+00:00,5
2023-05-26 00:00:00+00:00,6
2023-07-18 00:00:00+00:00,7
2024-01-19 00:00:00+00:00,8
2024-05-17 00:00:00+00:00,9
2024-07-24 00:00:00+00:00,10
